Country,Country_code,Who_region,Wb_income,Year,Month,Agegroup,Deaths,people_fully_vaccinated_per_hundred,total_boosters_per_hundred
Syrian Arab Republic,SYR,EMR,LIC,2024,7,0_4,0,0.0,0.0
Syrian Arab Republic,SYR,EMR,LIC,2024,11,0_4,0,0.0,0.0
Syrian Arab Republic,SYR,EMR,LIC,2024,5,65+,0,0.0,0.0
Syrian Arab Republic,SYR,EMR,LIC,2024,10,5_14,0,0.0,0.0
Syrian Arab Republic,SYR,EMR,LIC,2024,12,15_64,0,0.0,0.0
"United Kingdom, Wales",X10,EUR,,2024,1,65+,0,0.0,0.0
Syrian Arab Republic,SYR,EMR,LIC,2024,4,15_64,0,0.0,0.0
Syrian Arab Republic,SYR,EMR,LIC,2024,10,0_4,0,0.0,0.0
Syrian Arab Republic,SYR,EMR,LIC,2024,9,0_4,0,0.0,0.0
Syrian Arab Republic,SYR,EMR,LIC,2024,3,15_64,0,0.0,0.0
Syrian Arab Republic,SYR,EMR,LIC,2024,9,65+,0,0.0,0.0
Syrian Arab Republic,SYR,EMR,LIC,2024,8,0_4,0,0.0,0.0
Syrian Arab Republic,SYR,EMR,LIC,2024,2,65+,0,0.0,0.0
Syrian Arab Republic,SYR,EMR,LIC,2024,8,65+,0,0.0,0.0
Syrian Arab Republic,SYR,EMR,LIC,2024,7,15_64,0,0.0,0.0
"United Kingdom, Wales",X10,EUR,,2024,2,5_14,0,0.0,0.0
Côte d’Ivoire,CIV,AFR,LMC,2024,8,65+,0,0.0,0.0
Syrian Arab Republic,SYR,EMR,LIC,2024,12,65+,0,0.0,0.0
Brunei Darussalam,BRN,WPR,HIC,2024,4,5_14,0,0.0,0.0
Brunei Darussalam,BRN,WPR,HIC,2024,1,0_4,0,0.0,0.0
Brunei Darussalam,BRN,WPR,HIC,2024,9,65+,0,0.0,0.0
Brunei Darussalam,BRN,WPR,HIC,2024,10,15_64,0,0.0,0.0
Brunei Darussalam,BRN,WPR,HIC,2024,12,15_64,0,0.0,0.0
Brunei Darussalam,BRN,WPR,HIC,2024,3,0_4,0,0.0,0.0
Syrian Arab Republic,SYR,EMR,LIC,2024,1,15_64,0,0.0,0.0
Brunei Darussalam,BRN,WPR,HIC,2024,10,0_4,0,0.0,0.0
Brunei Darussalam,BRN,WPR,HIC,2024,12,5_14,0,0.0,0.0
Brunei Darussalam,BRN,WPR,HIC,2024,6,15_64,0,0.0,0.0
Brunei Darussalam,BRN,WPR,HIC,2024,10,5_14,0,0.0,0.0
Syrian Arab Republic,SYR,EMR,LIC,2024,2,0_4,0,0.0,0.0
Brunei Darussalam,BRN,WPR,HIC,2024,8,15_64,1,0.0,0.0
Brunei Darussalam,BRN,WPR,HIC,2024,10,65+,0,0.0,0.0
"United Kingdom, Wales",X10,EUR,,2024,7,0_4,0,0.0,0.0
Brunei Darussalam,BRN,WPR,HIC,2024,8,5_14,0,0.0,0.0
Brunei Darussalam,BRN,WPR,HIC,2024,11,65+,1,0.0,0.0
Brunei Darussalam,BRN,WPR,HIC,2024,8,65+,0,0.0,0.0
"United Kingdom, Wales",X10,EUR,,2024,5,5_14,0,0.0,0.0
Brunei Darussalam,BRN,WPR,HIC,2024,11,0_4,0,0.0,0.0
Brunei Darussalam,BRN,WPR,HIC,2024,12,0_4,0,0.0,0.0
Brunei Darussalam,BRN,WPR,HIC,2024,12,65+,0,0.0,0.0
"United Kingdom, Wales",X10,EUR,,2024,2,0_4,0,0.0,0.0
"United Kingdom, Wales",X10,EUR,,2024,1,0_4,0,0.0,0.0
Brunei Darussalam,BRN,WPR,HIC,2024,11,5_14,0,0.0,0.0
Brunei Darussalam,BRN,WPR,HIC,2024,9,15_64,0,0.0,0.0
Brunei Darussalam,BRN,WPR,HIC,2024,9,5_14,0,0.0,0.0
"United Kingdom, Wales",X10,EUR,,2024,5,65+,0,0.0,0.0
Syrian Arab Republic,SYR,EMR,LIC,2024,12,5_14,0,0.0,0.0
"United Kingdom, Wales",X10,EUR,,2024,5,0_4,0,0.0,0.0
Brunei Darussalam,BRN,WPR,HIC,2024,6,0_4,0,0.0,0.0
Syrian Arab Republic,SYR,EMR,LIC,2024,11,15_64,0,0.0,0.0
Brunei Darussalam,BRN,WPR,HIC,2024,5,0_4,0,0.0,0.0
Brunei Darussalam,BRN,WPR,HIC,2024,5,5_14,0,0.0,0.0
Brunei Darussalam,BRN,WPR,HIC,2024,7,0_4,0,0.0,0.0
Syrian Arab Republic,SYR,EMR,LIC,2024,10,15_64,0,0.0,0.0
Brunei Darussalam,BRN,WPR,HIC,2024,5,15_64,0,0.0,0.0
Brunei Darussalam,BRN,WPR,HIC,2024,6,65+,0,0.0,0.0
Brunei Darussalam,BRN,WPR,HIC,2024,7,5_14,0,0.0,0.0
"United Kingdom, Wales",X10,EUR,,2024,6,65+,0,0.0,0.0
Syrian Arab Republic,SYR,EMR,LIC,2024,6,65+,0,0.0,0.0
Brunei Darussalam,BRN,WPR,HIC,2024,6,5_14,0,0.0,0.0
Brunei Darussalam,BRN,WPR,HIC,2024,7,15_64,1,0.0,0.0
Brunei Darussalam,BRN,WPR,HIC,2024,7,65+,1,0.0,0.0
Syrian Arab Republic,SYR,EMR,LIC,2024,6,0_4,0,0.0,0.0
Brunei Darussalam,BRN,WPR,HIC,2024,9,0_4,0,0.0,0.0
Brunei Darussalam,BRN,WPR,HIC,2024,8,0_4,0,0.0,0.0
"United Kingdom, Wales",X10,EUR,,2024,5,15_64,0,0.0,0.0
Brunei Darussalam,BRN,WPR,HIC,2024,11,15_64,0,0.0,0.0
Syrian Arab Republic,SYR,EMR,LIC,2024,5,0_4,0,0.0,0.0
Brunei Darussalam,BRN,WPR,HIC,2024,4,15_64,0,0.0,0.0
Syrian Arab Republic,SYR,EMR,LIC,2024,10,65+,0,0.0,0.0
Côte d’Ivoire,CIV,AFR,LMC,2024,7,15_64,0,0.0,0.0
Côte d’Ivoire,CIV,AFR,LMC,2024,9,65+,0,0.0,0.0
"United Kingdom, England",X09,EUR,,2024,4,65+,0,0.0,0.0
Aland Islands,ALA,EUR,,2024,7,5_14,0,0.0,0.0
Aland Islands,ALA,EUR,,2024,5,5_14,0,0.0,0.0
"United Kingdom, England",X09,EUR,,2024,8,65+,0,0.0,0.0
Croatia,HRV,EUR,HIC,2024,2,15_64,0,0.0,0.0
Aland Islands,ALA,EUR,,2024,7,0_4,0,0.0,0.0
Aland Islands,ALA,EUR,,2024,5,15_64,0,0.0,0.0
"United Kingdom, England",X09,EUR,,2024,4,5_14,0,0.0,0.0
"United Kingdom, England",X09,EUR,,2024,7,65+,0,0.0,0.0
"United Kingdom, England",X09,EUR,,2024,12,0_4,0,0.0,0.0
"United Kingdom, England",X09,EUR,,2024,9,65+,0,0.0,0.0
"United Kingdom, England",X09,EUR,,2024,4,0_4,0,0.0,0.0
"United Kingdom, England",X09,EUR,,2024,11,65+,0,0.0,0.0
"United Kingdom, England",X09,EUR,,2024,3,65+,0,0.0,0.0
"United Kingdom, England",X09,EUR,,2024,6,15_64,0,0.0,0.0
"United Kingdom, England",X09,EUR,,2024,10,65+,0,0.0,0.0
United Republic of Tanzania,TZA,AFR,LMC,2024,3,65+,0,0.0,0.0
"United Kingdom, England",X09,EUR,,2024,3,5_14,0,0.0,0.0
United Republic of Tanzania,TZA,AFR,LMC,2024,4,65+,0,0.0,0.0
"United Kingdom, England",X09,EUR,,2024,5,5_14,0,0.0,0.0
"United Kingdom, England",X09,EUR,,2024,9,5_14,0,0.0,0.0
United Republic of Tanzania,TZA,AFR,LMC,2024,7,15_64,0,0.0,0.0
"United Kingdom, England",X09,EUR,,2024,6,5_14,0,0.0,0.0
"United Kingdom, England",X09,EUR,,2024,3,0_4,0,0.0,0.0
Switzerland,CHE,EUR,HIC,2024,1,15_64,0,0.0,0.0
Aland Islands,ALA,EUR,,2024,6,15_64,0,0.0,0.0
Switzerland,CHE,EUR,HIC,2024,4,65+,0,0.0,0.0
Switzerland,CHE,EUR,HIC,2024,6,65+,0,0.0,0.0
Afghanistan,AFG,EMR,LIC,2024,10,65+,0,0.0,0.0
Switzerland,CHE,EUR,HIC,2024,7,0_4,0,0.0,0.0
Afghanistan,AFG,EMR,LIC,2024,8,5_14,0,0.0,0.0
Afghanistan,AFG,EMR,LIC,2024,11,5_14,0,0.0,0.0
Switzerland,CHE,EUR,HIC,2024,3,15_64,0,0.0,0.0
Switzerland,CHE,EUR,HIC,2024,5,15_64,0,0.0,0.0
Afghanistan,AFG,EMR,LIC,2024,9,15_64,0,0.0,0.0
Afghanistan,AFG,EMR,LIC,2024,7,65+,0,0.0,0.0
"United Kingdom, England",X09,EUR,,2024,7,15_64,0,0.0,0.0
Switzerland,CHE,EUR,HIC,2024,6,5_14,0,0.0,0.0
Afghanistan,AFG,EMR,LIC,2024,8,15_64,0,0.0,0.0
Afghanistan,AFG,EMR,LIC,2024,12,0_4,0,0.0,0.0
Switzerland,CHE,EUR,HIC,2024,2,65+,0,0.0,0.0
Switzerland,CHE,EUR,HIC,2024,4,15_64,0,0.0,0.0
"United Kingdom, England",X09,EUR,,2024,9,0_4,0,0.0,0.0
"United Kingdom, England",X09,EUR,,2024,10,5_14,0,0.0,0.0
Switzerland,CHE,EUR,HIC,2024,6,15_64,0,0.0,0.0
Aland Islands,ALA,EUR,,2024,8,5_14,0,0.0,0.0
"United Kingdom, England",X09,EUR,,2024,8,0_4,0,0.0,0.0
"United Kingdom, England",X09,EUR,,2024,10,0_4,0,0.0,0.0
Afghanistan,AFG,EMR,LIC,2024,11,15_64,0,0.0,0.0
"United Kingdom, England",X09,EUR,,2024,5,15_64,0,0.0,0.0
United Republic of Tanzania,TZA,AFR,LMC,2024,7,5_14,0,0.0,0.0
"United Kingdom, England",X09,EUR,,2024,9,15_64,0,0.0,0.0
Bouvet Island,BVT,AMR,,2024,9,0_4,0,0.0,0.0
Bouvet Island,BVT,AMR,,2024,8,0_4,0,0.0,0.0
Bouvet Island,BVT,AMR,,2024,6,65+,0,0.0,0.0
Bouvet Island,BVT,AMR,,2024,4,5_14,0,0.0,0.0
Bouvet Island,BVT,AMR,,2024,3,5_14,0,0.0,0.0
Bouvet Island,BVT,AMR,,2024,3,0_4,0,0.0,0.0
Bouvet Island,BVT,AMR,,2024,1,15_64,0,0.0,0.0
Croatia,HRV,EUR,HIC,2024,2,65+,2,0.0,0.0
Bulgaria,BGR,EUR,HIC,2024,1,65+,0,30.64,0.0
Croatia,HRV,EUR,HIC,2024,3,65+,1,0.0,0.0
Bouvet Island,BVT,AMR,,2024,10,15_64,0,0.0,0.0
Comoros,COM,AFR,LMC,2024,11,15_64,0,0.0,0.0
Comoros,COM,AFR,LMC,2024,10,5_14,0,0.0,0.0
Comoros,COM,AFR,LMC,2024,10,15_64,0,0.0,0.0
Croatia,HRV,EUR,HIC,2024,4,15_64,0,0.0,0.0
Bouvet Island,BVT,AMR,,2024,12,5_14,0,0.0,0.0
Comoros,COM,AFR,LMC,2024,10,0_4,0,0.0,0.0
Comoros,COM,AFR,LMC,2024,9,5_14,0,0.0,0.0
Bouvet Island,BVT,AMR,,2024,12,0_4,0,0.0,0.0
Croatia,HRV,EUR,HIC,2024,5,15_64,0,0.0,0.0
Bouvet Island,BVT,AMR,,2024,12,15_64,0,0.0,0.0
Comoros,COM,AFR,LMC,2024,9,65+,0,0.0,0.0
Comoros,COM,AFR,LMC,2024,11,0_4,0,0.0,0.0
Bouvet Island,BVT,AMR,,2024,11,15_64,0,0.0,0.0
Bouvet Island,BVT,AMR,,2024,12,65+,0,0.0,0.0
Bouvet Island,BVT,AMR,,2024,1,5_14,0,0.0,0.0
"United Kingdom, England",X09,EUR,,2024,12,65+,0,0.0,0.0
United Republic of Tanzania,TZA,AFR,LMC,2024,8,15_64,0,0.0,0.0
"United Kingdom, England",X09,EUR,,2024,2,5_14,0,0.0,0.0
"United Kingdom, England",X09,EUR,,2024,8,5_14,0,0.0,0.0
United Republic of Tanzania,TZA,AFR,LMC,2024,8,5_14,0,0.0,0.0
Bouvet Island,BVT,AMR,,2024,11,65+,0,0.0,0.0
Bouvet Island,BVT,AMR,,2024,11,5_14,0,0.0,0.0
Bouvet Island,BVT,AMR,,2024,11,0_4,0,0.0,0.0
"United Kingdom, England",X09,EUR,,2024,12,5_14,0,0.0,0.0
Bouvet Island,BVT,AMR,,2024,10,65+,0,0.0,0.0
Bouvet Island,BVT,AMR,,2024,10,5_14,0,0.0,0.0
Bouvet Island,BVT,AMR,,2024,10,0_4,0,0.0,0.0
Bouvet Island,BVT,AMR,,2024,9,15_64,0,0.0,0.0
Bouvet Island,BVT,AMR,,2024,8,15_64,0,0.0,0.0
Bouvet Island,BVT,AMR,,2024,6,5_14,0,0.0,0.0
Bouvet Island,BVT,AMR,,2024,5,65+,0,0.0,0.0
Bouvet Island,BVT,AMR,,2024,5,5_14,0,0.0,0.0
Bouvet Island,BVT,AMR,,2024,4,15_64,0,0.0,0.0
Bouvet Island,BVT,AMR,,2024,4,0_4,0,0.0,0.0
Bouvet Island,BVT,AMR,,2024,3,15_64,0,0.0,0.0
Bouvet Island,BVT,AMR,,2024,2,65+,0,0.0,0.0
Bouvet Island,BVT,AMR,,2024,2,5_14,0,0.0,0.0
Bouvet Island,BVT,AMR,,2024,1,65+,0,0.0,0.0
Afghanistan,AFG,EMR,LIC,2024,12,65+,0,0.0,0.0
Switzerland,CHE,EUR,HIC,2024,7,5_14,0,0.0,0.0
Switzerland,CHE,EUR,HIC,2024,7,65+,0,0.0,0.0
Afghanistan,AFG,EMR,LIC,2024,8,65+,0,0.0,0.0
Côte d’Ivoire,CIV,AFR,LMC,2024,12,5_14,0,0.0,0.0
Côte d’Ivoire,CIV,AFR,LMC,2024,10,5_14,0,0.0,0.0
Côte d’Ivoire,CIV,AFR,LMC,2024,9,5_14,0,0.0,0.0
Thailand,THA,SEAR,UMC,2024,6,0_4,0,0.0,0.0
Côte d’Ivoire,CIV,AFR,LMC,2024,11,0_4,0,0.0,0.0
Côte d’Ivoire,CIV,AFR,LMC,2024,10,65+,0,0.0,0.0
Côte d’Ivoire,CIV,AFR,LMC,2024,11,5_14,0,0.0,0.0
Côte d’Ivoire,CIV,AFR,LMC,2024,11,65+,0,0.0,0.0
Côte d’Ivoire,CIV,AFR,LMC,2024,12,15_64,0,0.0,0.0
Thailand,THA,SEAR,UMC,2024,6,15_64,0,0.0,0.0
Thailand,THA,SEAR,UMC,2024,5,65+,0,0.0,0.0
Thailand,THA,SEAR,UMC,2024,10,15_64,0,0.0,0.0
Thailand,THA,SEAR,UMC,2024,10,5_14,0,0.0,0.0
Thailand,THA,SEAR,UMC,2024,10,0_4,0,0.0,0.0
Thailand,THA,SEAR,UMC,2024,10,65+,0,0.0,0.0
Thailand,THA,SEAR,UMC,2024,12,65+,0,0.0,0.0
Thailand,THA,SEAR,UMC,2024,11,0_4,0,0.0,0.0
Thailand,THA,SEAR,UMC,2024,11,15_64,0,0.0,0.0
Thailand,THA,SEAR,UMC,2024,11,5_14,0,0.0,0.0
Thailand,THA,SEAR,UMC,2024,11,65+,0,0.0,0.0
"United Kingdom, England",X09,EUR,,2024,11,5_14,0,0.0,0.0
Aland Islands,ALA,EUR,,2024,9,15_64,0,0.0,0.0
Thailand,THA,SEAR,UMC,2024,6,65+,0,0.0,0.0
Thailand,THA,SEAR,UMC,2024,5,5_14,0,0.0,0.0
Thailand,THA,SEAR,UMC,2024,5,15_64,0,0.0,0.0
Thailand,THA,SEAR,UMC,2024,5,0_4,0,0.0,0.0
Côte d’Ivoire,CIV,AFR,LMC,2024,8,15_64,0,0.0,0.0
Côte d’Ivoire,CIV,AFR,LMC,2024,9,0_4,0,0.0,0.0
Côte d’Ivoire,CIV,AFR,LMC,2024,10,0_4,0,0.0,0.0
Côte d’Ivoire,CIV,AFR,LMC,2024,9,15_64,0,0.0,0.0
Thailand,THA,SEAR,UMC,2024,1,0_4,0,0.0,0.0
Thailand,THA,SEAR,UMC,2024,8,5_14,0,0.0,0.0
Thailand,THA,SEAR,UMC,2024,1,5_14,0,0.0,0.0
Thailand,THA,SEAR,UMC,2024,8,65+,0,0.0,0.0
Thailand,THA,SEAR,UMC,2024,1,65+,0,0.0,0.0
Thailand,THA,SEAR,UMC,2024,9,0_4,0,0.0,0.0
"United Kingdom, Wales",X10,EUR,,2024,3,65+,0,0.0,0.0
Thailand,THA,SEAR,UMC,2024,1,15_64,0,0.0,0.0
Thailand,THA,SEAR,UMC,2024,2,0_4,0,0.0,0.0
Thailand,THA,SEAR,UMC,2024,9,5_14,0,0.0,0.0
Thailand,THA,SEAR,UMC,2024,2,15_64,0,0.0,0.0
Thailand,THA,SEAR,UMC,2024,2,5_14,0,0.0,0.0
"United Kingdom, Wales",X10,EUR,,2024,9,65+,0,0.0,0.0
Thailand,THA,SEAR,UMC,2024,12,15_64,0,0.0,0.0
Thailand,THA,SEAR,UMC,2024,3,5_14,0,0.0,0.0
Thailand,THA,SEAR,UMC,2024,2,65+,0,0.0,0.0
Thailand,THA,SEAR,UMC,2024,4,0_4,0,0.0,0.0
Thailand,THA,SEAR,UMC,2024,4,15_64,0,0.0,0.0
Thailand,THA,SEAR,UMC,2024,4,5_14,0,0.0,0.0
Aland Islands,ALA,EUR,,2024,6,5_14,0,0.0,0.0
Côte d’Ivoire,CIV,AFR,LMC,2024,8,5_14,0,0.0,0.0
"United Kingdom, England",X09,EUR,,2024,12,15_64,0,0.0,0.0
"United Kingdom, Wales",X10,EUR,,2024,12,65+,0,0.0,0.0
Switzerland,CHE,EUR,HIC,2024,12,0_4,0,0.0,0.0
Switzerland,CHE,EUR,HIC,2024,4,0_4,0,0.0,0.0
Switzerland,CHE,EUR,HIC,2024,9,0_4,0,0.0,0.0
Switzerland,CHE,EUR,HIC,2024,11,65+,0,0.0,0.0
Switzerland,CHE,EUR,HIC,2024,2,5_14,0,0.0,0.0
Switzerland,CHE,EUR,HIC,2024,8,65+,0,0.0,0.0
"United Kingdom, Wales",X10,EUR,,2024,8,5_14,0,0.0,0.0
Switzerland,CHE,EUR,HIC,2024,12,5_14,0,0.0,0.0
Switzerland,CHE,EUR,HIC,2024,11,0_4,0,0.0,0.0
Switzerland,CHE,EUR,HIC,2024,2,0_4,0,0.0,0.0
Switzerland,CHE,EUR,HIC,2024,9,5_14,0,0.0,0.0
"United Kingdom, Wales",X10,EUR,,2024,9,15_64,0,0.0,0.0
Switzerland,CHE,EUR,HIC,2024,11,5_14,0,0.0,0.0
Switzerland,CHE,EUR,HIC,2024,10,15_64,0,0.0,0.0
"United Kingdom, Wales",X10,EUR,,2024,9,5_14,0,0.0,0.0
"United Kingdom, Wales",X10,EUR,,2024,10,65+,0,0.0,0.0
Switzerland,CHE,EUR,HIC,2024,6,0_4,0,0.0,0.0
Switzerland,CHE,EUR,HIC,2024,8,0_4,0,0.0,0.0
Afghanistan,AFG,EMR,LIC,2024,9,5_14,0,0.0,0.0
Switzerland,CHE,EUR,HIC,2024,9,15_64,0,0.0,0.0
Afghanistan,AFG,EMR,LIC,2024,11,0_4,0,0.0,0.0
Switzerland,CHE,EUR,HIC,2024,5,65+,0,0.0,0.0
Switzerland,CHE,EUR,HIC,2024,7,15_64,0,0.0,0.0
Switzerland,CHE,EUR,HIC,2024,4,5_14,0,0.0,0.0
Switzerland,CHE,EUR,HIC,2024,12,65+,0,0.0,0.0
Switzerland,CHE,EUR,HIC,2024,10,0_4,0,0.0,0.0
Aland Islands,ALA,EUR,,2024,3,0_4,0,0.0,0.0
"United Kingdom, Wales",X10,EUR,,2024,4,0_4,0,0.0,0.0
"United Kingdom, Wales",X10,EUR,,2024,10,0_4,0,0.0,0.0
"United Kingdom, Wales",X10,EUR,,2024,4,65+,0,0.0,0.0
"United Kingdom, Wales",X10,EUR,,2024,10,5_14,0,0.0,0.0
"United Kingdom, Wales",X10,EUR,,2024,7,15_64,0,0.0,0.0
"United Kingdom, Wales",X10,EUR,,2024,11,0_4,0,0.0,0.0
"United Kingdom, Wales",X10,EUR,,2024,7,5_14,0,0.0,0.0
"United Kingdom, Wales",X10,EUR,,2024,11,5_14,0,0.0,0.0
"United Kingdom, Wales",X10,EUR,,2024,8,15_64,0,0.0,0.0
"United Kingdom, Wales",X10,EUR,,2024,12,15_64,0,0.0,0.0
Aland Islands,ALA,EUR,,2024,9,0_4,0,0.0,0.0
Aland Islands,ALA,EUR,,2024,10,5_14,0,0.0,0.0
Aland Islands,ALA,EUR,,2024,12,15_64,0,0.0,0.0
Switzerland,CHE,EUR,HIC,2024,10,65+,0,0.0,0.0
Switzerland,CHE,EUR,HIC,2024,9,65+,0,0.0,0.0
Switzerland,CHE,EUR,HIC,2024,8,5_14,0,0.0,0.0
Switzerland,CHE,EUR,HIC,2024,12,15_64,0,0.0,0.0
Switzerland,CHE,EUR,HIC,2024,8,15_64,0,0.0,0.0
Switzerland,CHE,EUR,HIC,2024,11,15_64,0,0.0,0.0
Switzerland,CHE,EUR,HIC,2024,5,5_14,0,0.0,0.0
Switzerland,CHE,EUR,HIC,2024,10,5_14,0,0.0,0.0
Switzerland,CHE,EUR,HIC,2024,5,0_4,0,0.0,0.0
"United Kingdom, England",X09,EUR,,2024,11,0_4,0,0.0,0.0
Bouvet Island,BVT,AMR,,2024,9,65+,0,0.0,0.0
Syrian Arab Republic,SYR,EMR,LIC,2024,11,65+,0,0.0,0.0
Syrian Arab Republic,SYR,EMR,LIC,2024,12,0_4,0,0.0,0.0
British Virgin Islands,VGB,AMR,HIC,2024,12,5_14,0,0.0,0.0
British Virgin Islands,VGB,AMR,HIC,2024,7,65+,0,0.0,0.0
British Virgin Islands,VGB,AMR,HIC,2024,12,65+,0,0.0,0.0
British Virgin Islands,VGB,AMR,HIC,2024,9,0_4,0,0.0,0.0
British Virgin Islands,VGB,AMR,HIC,2024,9,15_64,0,0.0,0.0
British Virgin Islands,VGB,AMR,HIC,2024,10,0_4,0,0.0,0.0
British Virgin Islands,VGB,AMR,HIC,2024,10,15_64,0,0.0,0.0
Tajikistan,TJK,EUR,LMC,2024,12,0_4,0,0.0,0.0
"United Kingdom, Northern Ireland",X11,EUR,,2024,11,5_14,0,0.0,0.0
Tajikistan,TJK,EUR,LMC,2024,6,65+,0,0.0,0.0
British Virgin Islands,VGB,AMR,HIC,2024,1,15_64,0,0.0,0.0
"United Kingdom, Northern Ireland",X11,EUR,,2024,12,15_64,0,0.0,0.0
"United Kingdom, Northern Ireland",X11,EUR,,2024,9,0_4,0,0.0,0.0
"United Kingdom, Northern Ireland",X11,EUR,,2024,10,5_14,0,0.0,0.0
"United Kingdom, Northern Ireland",X11,EUR,,2024,8,0_4,0,0.0,0.0
"United Kingdom, Northern Ireland",X11,EUR,,2024,10,0_4,0,0.0,0.0
"United Kingdom, Northern Ireland",X11,EUR,,2024,7,15_64,0,0.0,0.0
"United Kingdom, Northern Ireland",X11,EUR,,2024,9,65+,0,0.0,0.0
"United Kingdom, Northern Ireland",X11,EUR,,2024,4,65+,0,0.0,0.0
"United Kingdom, Northern Ireland",X11,EUR,,2024,8,65+,0,0.0,0.0
"United Kingdom, Northern Ireland",X11,EUR,,2024,12,65+,0,0.0,0.0
Tajikistan,TJK,EUR,LMC,2024,11,65+,0,0.0,0.0
"United Kingdom, Northern Ireland",X11,EUR,,2024,11,0_4,0,0.0,0.0
"United Kingdom, Northern Ireland",X11,EUR,,2024,4,5_14,0,0.0,0.0
British Virgin Islands,VGB,AMR,HIC,2024,6,65+,0,0.0,0.0
British Virgin Islands,VGB,AMR,HIC,2024,11,65+,0,0.0,0.0
Tajikistan,TJK,EUR,LMC,2024,8,0_4,0,0.0,0.0
Tajikistan,TJK,EUR,LMC,2024,10,0_4,0,0.0,0.0
Tajikistan,TJK,EUR,LMC,2024,8,5_14,0,0.0,0.0
Tajikistan,TJK,EUR,LMC,2024,9,0_4,0,0.0,0.0
British Virgin Islands,VGB,AMR,HIC,2024,5,5_14,0,0.0,0.0
Tajikistan,TJK,EUR,LMC,2024,10,15_64,0,0.0,0.0
Tajikistan,TJK,EUR,LMC,2024,10,5_14,0,0.0,0.0
British Virgin Islands,VGB,AMR,HIC,2024,3,5_14,0,0.0,0.0
Tajikistan,TJK,EUR,LMC,2024,11,0_4,0,0.0,0.0
Tajikistan,TJK,EUR,LMC,2024,11,15_64,0,0.0,0.0
British Virgin Islands,VGB,AMR,HIC,2024,1,5_14,0,0.0,0.0
Tajikistan,TJK,EUR,LMC,2024,11,5_14,0,0.0,0.0
Aland Islands,ALA,EUR,,2024,9,65+,0,0.0,0.0
Aland Islands,ALA,EUR,,2024,4,0_4,0,0.0,0.0
Aland Islands,ALA,EUR,,2024,10,65+,0,0.0,0.0
British Virgin Islands,VGB,AMR,HIC,2024,3,15_64,0,0.0,0.0
Aland Islands,ALA,EUR,,2024,8,65+,0,0.0,0.0
Aland Islands,ALA,EUR,,2024,3,65+,0,0.0,0.0
Aland Islands,ALA,EUR,,2024,9,5_14,0,0.0,0.0
British Virgin Islands,VGB,AMR,HIC,2024,2,65+,0,0.0,0.0
Aland Islands,ALA,EUR,,2024,7,65+,0,0.0,0.0
Aland Islands,ALA,EUR,,2024,3,5_14,0,0.0,0.0
Aland Islands,ALA,EUR,,2024,11,65+,0,0.0,0.0
"United Kingdom, Northern Ireland",X11,EUR,,2024,7,65+,0,0.0,0.0
"United Kingdom, Scotland",X12,EUR,,2024,6,15_64,0,0.0,0.0
Tajikistan,TJK,EUR,LMC,2024,6,15_64,0,0.0,0.0
"United Kingdom, Northern Ireland",X11,EUR,,2024,5,15_64,0,0.0,0.0
"United Kingdom, Northern Ireland",X11,EUR,,2024,10,65+,0,0.0,0.0
Tajikistan,TJK,EUR,LMC,2024,7,5_14,0,0.0,0.0
"United Kingdom, Scotland",X12,EUR,,2024,3,65+,0,0.0,0.0
Tajikistan,TJK,EUR,LMC,2024,2,0_4,0,0.0,0.0
"United Kingdom, Northern Ireland",X11,EUR,,2024,6,0_4,0,0.0,0.0
"United Kingdom, Scotland",X12,EUR,,2024,5,5_14,0,0.0,0.0
"United Kingdom, Northern Ireland",X11,EUR,,2024,2,5_14,0,0.0,0.0
"United Kingdom, Northern Ireland",X11,EUR,,2024,9,5_14,0,0.0,0.0
Tajikistan,TJK,EUR,LMC,2024,7,15_64,0,0.0,0.0
"United Kingdom, Scotland",X12,EUR,,2024,2,5_14,0,0.0,0.0
"United Kingdom, Scotland",X12,EUR,,2024,6,0_4,0,0.0,0.0
"United Kingdom, Scotland",X12,EUR,,2024,6,5_14,0,0.0,0.0
"United Kingdom, Northern Ireland",X11,EUR,,2024,2,15_64,0,0.0,0.0
"United Kingdom, Northern Ireland",X11,EUR,,2024,9,15_64,0,0.0,0.0
"United Kingdom, Northern Ireland",X11,EUR,,2024,2,0_4,0,0.0,0.0
Tajikistan,TJK,EUR,LMC,2024,7,0_4,0,0.0,0.0
"United Kingdom, Scotland",X12,EUR,,2024,7,15_64,0,0.0,0.0
"United Kingdom, Northern Ireland",X11,EUR,,2024,1,5_14,0,0.0,0.0
"United Kingdom, Northern Ireland",X11,EUR,,2024,8,5_14,0,0.0,0.0
"United Kingdom, Northern Ireland",X11,EUR,,2024,1,15_64,0,0.0,0.0
"United Kingdom, Scotland",X12,EUR,,2024,7,65+,0,0.0,0.0
"United Kingdom, Northern Ireland",X11,EUR,,2024,5,0_4,0,0.0,0.0
"United Kingdom, Northern Ireland",X11,EUR,,2024,3,0_4,0,0.0,0.0
"United Kingdom, Northern Ireland",X11,EUR,,2024,6,65+,0,0.0,0.0
Tajikistan,TJK,EUR,LMC,2024,3,5_14,0,0.0,0.0
"United Kingdom, Northern Ireland",X11,EUR,,2024,12,5_14,0,0.0,0.0
"United Kingdom, Scotland",X12,EUR,,2024,7,0_4,0,0.0,0.0
